date,Japan,South Korea,United States of America,China,Germany,United Kingdom,France,Russia
2023/5/27,318263.95,20903.16,10455.32,,359.42,483.91,262.67,5.99
2023/5/28,244943.71,23034.89,12465.46,,616.7,470.53,271.16,5.7
2023/5/29,205208.67,24035.64,13371.63,,590.52,589.3,282.84,6.61
2023/5/30,99712.79,22237.24,16994.32,,672.02,769.98,418.85,33.64
2023/5/31,180739.95,32068.99,18725.43,,754.4,977.31,402.04,58.25
2023/6/1,237251.96,34430.54,27149.22,,848.73,959.45,381.36,23.89
2023/6/2,141066.5,26023.12,24513.52,,732.85,972.59,399.01,16.18
2023/6/3,110728.16,24685.47,21549.96,,664.62,673.69,339.03,14.27
2023/6/4,96015.98,17217.34,17641.34,,620.51,713.01,301.21,26.25
2023/6/5,72996.24,20237.27,16787.11,,508.67,613.86,229.42,32.33
2023/6/6,83937.56,19221.98,12100.61,,469.35,605.37,99.13,17.06
2023/6/7,129934.69,16279.02,10113.96,,437.29,653.63,81.34,17.56
2023/6/8,131209.34,15920.67,9890.1,,447.67,471.17,67.44,19.47
2023/6/9,104739.68,17887.25,10120.87,,336.58,621.3,92.91,21.52
2023/6/10,99155.26,15301.25,9259.39,,542.73,410.11,114.72,16.37
2023/6/11,84744.95,13087.89,8636.91,,281.09,363.05,87.6,9.6
2023/6/12,71607.22,13289.6,10087.32,,469.97,342.96,63.22,35.34
2023/6/13,65400.12,21863.85,14896.61,,473.99,476.62,122.7,39.12
2023/6/14,84125.21,18867.42,14741.5,,368.61,509.14,152.35,21.88
2023/6/15,77901.36,18117.84,12618.11,,492.2,436.08,134.44,15.98
2023/6/16,74547.33,18591.93,16557.75,,512.48,545.81,96.48,12.21
2023/6/17,82053.05,19214.17,18005.4,,470.65,526.69,85.88,9.16
2023/6/18,76970.76,14283.75,14515.94,,200.66,503.34,137.86,11.97
2023/6/19,75167.94,11174.24,8772.2,,106.14,405.42,62.19,6.32
2023/6/20,80697.31,14089.7,6353.15,,177.16,371.29,60.94,5.75
2023/6/21,255517.92,13806.99,6153.16,,168.88,351.94,46.15,5.29
2023/6/22,214156.14,12688.34,8467.03,,142.93,336.9,45.3,7.01
2023/6/23,649430.75,14423.18,11713.34,,204.8,378.58,74.88,9.24
2023/6/24,446794.29,14110.24,8676.61,,183.9,347.47,66.04,6.43
2023/6/25,287517.91,10954.3,7843.86,,239.53,368.14,101.78,106.27
2023/6/26,209740.8,12257.9,18301.55,,220.39,324.59,54.02,56.15
2023/6/27,206497.45,77334.99,56971.32,,1579.65,2490.58,634.49,123.96
2023/6/28,176111.25,80092.56,57471.87,,2010.62,2343.14,679.1,175.43
2023/6/29,145807.34,49510.83,41611.05,,2081.78,2388.83,669.17,92.54
2023/6/30,225697.97,53015.79,42704.51,,2447.54,3053.15,774.55,49.59
2023/7/1,307405.76,64784.22,43510.89,,2552.67,2225.16,847.96,18.78
2023/7/2,150484.62,51251.02,36673.99,,1993.75,1986.41,648.51,23.62
2023/7/3,116658.01,27736.51,27061.79,,897.32,974.54,339.23,15.04
2023/7/4,103014.04,29486.36,24469.01,,948.04,1073.62,423.93,16.38
2023/7/5,254879.08,28762.8,18072.24,,648.99,837.17,283.46,11.18
2023/7/6,240857.57,24096.72,15830.83,,500.47,697.69,186.23,47.98
2023/7/7,226920.45,23298.64,19307.64,,477.99,670.86,83,67.24
2023/7/8,187431.85,21891.89,18852.06,,440.45,681.16,84.34,25.2
2023/7/9,162606.24,21236.8,16751.86,,479.21,539.61,94.57,15.58
2023/7/10,170876.07,26397.47,21499.55,,455.71,597.96,244.76,14.39
2023/7/11,142591.85,27055.74,24726.42,,562.6,1051.05,248.88,11.05
2023/7/12,120643.91,23757.32,23937.62,,595.4,843.32,246.73,17.2
2023/7/13,106662.65,27300.41,20136.91,,618.05,752.18,309.03,19.14
2023/7/14,88644.27,25972.8,21684.41,,595.39,883.92,356.49,25.71
2023/7/15,108098.24,23963.69,16471.58,,601.83,745.83,301.9,32.83
2023/7/16,100344.73,20539.84,16183.42,,567.62,689.41,342.99,24.23
2023/7/17,498788.29,14986.28,12011.95,,303.88,419.2,113.2,8.83
2023/7/18,502515.99,19557.91,14172.17,,323.42,532.72,115.12,6.95
2023/7/19,315290.07,18744.6,12897.49,,370.13,430.46,94.71,9.86
2023/7/20,287933.84,17185.94,13663.73,,278.32,419.8,79.58,27.22
2023/7/21,338042.22,22061.46,14270.54,,276.14,442.28,75.66,14.37
2023/7/22,311431.77,19401.85,13668.26,,328.91,549.25,81.03,30.6
2023/7/23,590362.49,18681.55,14426.06,,580.19,524.26,118.52,26.26
2023/7/24,1546263.29,23134.66,30643.35,,486.25,1467.97,172.53,15.71
2023/7/25,1791080.34,189551.22,116908.21,,2748.87,6422.03,1476.11,187.39
2023/7/26,1289418.26,196987.84,111400.33,,2606.86,5773.47,1988.69,134.41
2023/7/27,872906.9,141019.07,102452.66,,3307.83,4698.11,1914.42,182.41
2023/7/28,807456.14,126548.47,87200.86,,3698.74,4670.36,2283.38,183.98
2023/7/29,596967.11,131247.75,76494.79,,3350.67,3523.41,2149.62,137.35
2023/7/30,383900.24,109387.39,71587.25,,3150.28,3680.31,2391.55,103.72
2023/7/31,532889.99,158345.74,72245.6,,3632.16,3668.12,2262.01,82.89
2023/8/1,1029755.4,113634.23,51539.34,,2060.93,1827.03,1449.15,100.63
2023/8/2,2028533.28,69188.16,42494.42,25709.95,1996.31,1973.25,1294.77,71.3
2023/8/3,1923191.43,44464.72,39926,231299.15,1319.5,1665.06,674.01,33.71
2023/8/4,1215375.48,37230.95,35777.62,258260.86,1101.55,1083.39,605.47,195.12
2023/8/5,1097804.45,32138.96,28597.69,191724.72,897.38,1119.05,457.57,72.7
2023/8/6,872818.11,25495.72,23990.63,126620.33,758.64,785.47,417.81,18.11
2023/8/7,792878.46,18932.86,18989.85,104112.75,572.79,541.52,281.54,8.43
2023/8/8,1157504.05,18205.42,19976.24,73906.3,563.1,560.17,166.59,22.72
2023/8/9,1086259.42,17704.21,18185.26,90675.15,617.97,540.54,244.74,50.82
2023/8/10,495379.98,31401.49,26027.56,106835.62,663.25,713.77,315.14,19.69
2023/8/11,439511.63,45270.96,39466.25,76620.8,873.78,1224.35,368.83,115.88
2023/8/12,320244.12,33929.97,26287.19,55066.23,823.39,902.82,441.38,40.82
2023/8/13,304705.55,30926.79,23209.29,38727.34,915.35,1762.75,361.65,35.31
2023/8/14,144415.13,28466.91,21943.7,28206.89,845.01,985.92,318.24,14.58
2023/8/15,172879.44,34154.74,20906.3,26385.6,796.23,910.41,356.79,15.1
2023/8/16,469975.81,27089.78,18074.94,29486.48,687.46,642.61,322.61,12.91
2023/8/17,514368.96,21297.21,17469.51,67794.13,617.36,565.25,248.5,22.11
2023/8/18,516088.02,25617.69,17130.96,47272.45,511.83,575.01,212.18,23.89
2023/8/19,421578.36,22253.75,15968.3,30682.03,549.17,653.37,119.69,17.57
2023/8/20,346540.13,17844.77,15738.12,26835.62,472.33,696.92,130.65,11.28
2023/8/21,343624.94,24558.8,52319.76,23422.37,565.31,1061.44,450.78,14.85
2023/8/22,388464.9,137445.4,76726.88,21110.29,1667.8,2228.87,736.8,110.81
2023/8/23,388302.64,90979.88,60803.01,21379.45,1321.54,2246.69,723.56,68.04
2023/8/24,349144.61,60209.31,42132.79,18837.96,1179.08,1702.57,572.87,23.74
2023/8/25,254022.56,61656.25,43758.6,25483.75,1257.87,1571.96,603.78,15.57
2023/8/26,234181.47,68473.17,39875.9,15319.65,1274.27,1267.54,711.72,12.87
2023/8/27,171972.47,60920.73,32960.62,17488.33,1308.67,1198.62,704.14,12.76
2023/8/28,155332.72,39523.64,26909.44,15298.71,1270.52,1078.82,525.66,14.47
2023/8/29,139242.97,38263.31,21532.05,17009.3,1140.04,722.06,493.18,30.86
2023/8/30,62901.29,33106.88,22241.42,20933.83,1103.04,702.76,463.56,27.87
2023/8/31,145717.23,36431.43,27344.66,48298.3,1053.74,1058.45,503.72,22.69
2023/9/1,227447.32,42682.01,34628.28,55642.85,1170.42,1055.42,495.55,38.45
2023/9/2,153980.25,37643.57,23262.36,43296.16,941.46,863.93,462.01,21.83
2023/9/3,121140.43,32060.93,20251.75,31805.39,1077.98,854.3,459.14,68.37
2023/9/4,96945.84,28713.38,21372.57,28346.12,938.6,961.4,454.15,51.9
2023/9/5,95858.55,31090.54,22489.92,18353.18,1038.28,764.38,419.75,25.19
2023/9/6,202274.2,28510.21,21339.78,23546.48,851.13,626.52,420,25.66
2023/9/7,208059.27,22826.63,18461.73,20526.34,944.58,681.41,341.08,22.73
2023/9/8,206839.75,23325.21,17118.32,19701.62,852.88,596.97,376,14
2023/9/9,166319.87,22584.78,17343.51,16856.39,626.38,549.48,366.87,12.48
2023/9/10,124718.2,16819.16,12865.66,17489.51,599.7,513.88,311.34,16.55
2023/9/11,147025.86,16147.51,12336.64,14078.88,448.32,416.01,252.36,24.13
2023/9/12,97067.45,18245.62,8692.68,11073.05,227.83,411.42,103.09,12.16
2023/9/13,71872.31,17690.14,8250.64,13265.14,227.49,278.6,79.33,23.6
2023/9/14,96096.95,12793.09,8002.04,57787.7,257.67,264.2,61.59,17.25
2023/9/15,543578.9,15520.15,8059.6,49383.5,253.08,710.21,79.21,14.85
2023/9/16,665694.15,17045.58,8438.17,29715.43,222.11,375.45,53.41,12.71
2023/9/17,408304.86,13488.17,8434.39,18417.14,242.45,525.69,75.8,15.41
2023/9/18,355629.75,12565.36,8622.62,14871.77,181.13,469.85,69.99,8.92
2023/9/19,244587.3,13419.04,9133.32,12541.66,650.96,669.09,118.33,15.07
2023/9/20,246095.25,12019.59,8272.47,16390.03,947.88,539.52,234.44,22.55
2023/9/21,204687.73,11736.2,9136.02,6149.25,591.16,506.56,224.49,13.76
2023/9/22,152592.38,13430.96,10381.58,4373.77,429.57,617.29,291.89,10
2023/9/23,133721.94,13985.67,11157.36,3312.97,361.86,493.26,302.34,13.62
2023/9/24,129278.57,11706.99,9017.4,4754.31,379.18,555.88,284.74,12.02
2023/9/25,141575.2,12996.24,14543.46,4784.35,1078.34,577.9,297.31,21.43
2023/9/26,138978.71,67087.86,38969.58,5998.44,1365.59,1626.08,324.41,80.04
2023/9/27,331595.89,58673.13,38113.99,8796.81,1445.2,1946.33,447.98,69.05
2023/9/28,389390.15,60749.72,33421.49,40442.27,1461.49,1482.67,437.67,43.93
2023/9/29,308781.82,45894.81,39050.49,49286.17,1882.01,1654.05,487.98,37.1
2023/9/30,459796.7,57938.96,36679.16,33719.81,1746.69,1490.63,476.62,40.78
2023/10/1,502178.66,61863.19,34954.23,25561.1,1959.92,1488.14,571.17,35.61
2023/10/2,313735.33,42626.74,27809.49,21292.79,1718.82,1550.19,454.71,91.71
2023/10/3,152096.27,31303.63,18372.71,17330.58,995.78,1039.76,359.6,20.37
2023/10/4,108335.25,21666.77,16265.26,19413.3,732.99,1069.2,292.23,53.29
2023/10/5,103323.4,22094.05,17466.54,14975.89,703.15,830.55,322.56,74.55
2023/10/6,103971.29,22149.73,17181.87,5579.83,677.14,767.46,364.24,24.49
2023/10/7,102947.49,22040.83,15364.89,5233.62,638.02,596.44,345.41,16.28
2023/10/8,83098.62,21441.1,14469.37,6063.43,713.79,526.26,325.75,14.65
2023/10/9,87773.67,24711.02,14924.54,5299.41,667.45,508.41,339.94,33.26
2023/10/10,108957.01,24787.8,12251.05,6398.76,738.49,451.99,358.9,26.07
2023/10/11,176808.43,17895.72,11760.82,7564.58,525.08,473.29,378.24,19.62
2023/10/12,173802.5,15529.7,10567.73,37140.33,305.04,449.1,313.68,19.43
2023/10/13,160369.51,14862.97,10329.65,34424.77,338.6,546.83,253.33,26.53
2023/10/14,124166.47,14766.02,9069.18,24016.6,258.02,513.04,277.12,14.91
2023/10/15,95771.6,12513.3,7218.05,18657.25,134.71,408.67,122.37,10.78
2023/10/16,110465.55,10452.68,6764.38,13039.48,143.09,448.49,76.8,30.38
2023/10/17,92178.77,13637.56,9934.74,5967.78,368.32,426.32,61.36,28.33
2023/10/18,64891.41,13786.85,8327.34,6055.29,421.61,455.02,67.05,29.91
2023/10/19,59413.41,12647.58,8202.13,4164.16,210.59,357.14,55.01,13.65
2023/10/20,75529.1,13519.34,9226.37,4532.01,333.07,341.53,111.16,22.32
2023/10/21,81635.14,13042.64,8520.45,3299.47,388.79,391.37,81.14,20.86
2023/10/22,70092.06,14683.84,9148.13,2294.72,524.46,537.86,77.2,14.94
2023/10/23,117107.34,15285.9,13793.59,4162.9,444.15,491.6,81.67,31.59
2023/10/24,1140414.85,26822.7,18549.22,5126.76,615.78,675.2,181.24,30.48
2023/10/25,1634851.79,28414.75,17550.51,16574.59,633.67,736.07,197.92,119.98
2023/10/26,707987.88,23818.99,19374.74,91467.9,799.04,760.67,301.79,51.7
2023/10/27,612750.87,20752.54,19820.88,93519.36,950.35,830.21,314.3,22.5
2023/10/28,515085.8,23525.19,18843.28,53828.41,934.07,738.97,363.51,18.44
2023/10/29,379786.75,19555.82,18150.4,30868.2,946.98,706.16,416.94,25.61
2023/10/30,284941.77,18393.94,23769.27,23046.5,949.87,579.53,347.07,13.64
2023/10/31,320882.65,105773.83,55889.89,20436.7,2969.94,2788.29,623.41,204.6
2023/11/1,353808.52,118822.42,61549.27,26141.25,2840.51,3091.78,878.54,155.8
2023/11/2,193421.43,59221.05,48792.6,19502.37,2272.06,2395.78,795.21,85.36
2023/11/3,245893.48,52593.48,48540.72,18899.52,2431.58,2243.51,780.85,71.59
2023/11/4,190518.05,49268.69,46199.59,7388.48,2334.99,1927.16,747.92,83.69
2023/11/5,186581,46063.18,43126.24,7175.02,1944.71,1861.42,688.04,25.92
2023/11/6,150033.05,30703.89,23476.35,5558.6,1128.85,1624.04,480.63,124.44
2023/11/7,204761.47,24557.57,17644.73,7071.05,833.19,704.14,319.09,70.83
2023/11/8,274844.05,21140.7,16954.58,12958.25,850.59,777.17,254.04,28.36
2023/11/9,217221.88,18752.22,14833.91,23150.47,734.98,587.36,254.85,14.02
2023/11/10,188691.52,23815.53,16880.42,20011.56,726.33,750.81,241.85,20.46
2023/11/11,148670.11,17910.16,15519.74,6618.16,775.82,628.17,177.89,47.82
2023/11/12,130172.73,17176.49,14380.66,5069.1,765.02,561.67,305.98,33.02
2023/11/13,95984.17,17562.64,16078.94,4003.71,661.92,650.78,277.76,33.33
2023/11/14,85658.49,31090.32,20614.21,4348.59,887.19,782.23,311.06,58.35
2023/11/15,111244.32,24645.49,16681.1,6522.4,793.25,960.4,265.35,55.61
2023/11/16,87371.15,19493.38,15415.86,3690.64,687.92,703.47,275,25.81
2023/11/17,82878.08,19590.5,16811.03,3997.56,766.09,767.71,268.97,22.3
2023/11/18,86980.33,20086.98,15637.5,1848.2,751.39,784.94,270.71,17.79
2023/11/19,84388.49,17079.3,13824.97,1739.99,676.67,651.7,328.07,15.3
2023/11/20,77627.17,20874.3,19854.47,2397.3,570.28,611.09,184.17,10.86
2023/11/21,113767.86,35451.19,23971.21,3417.53,629.13,846.46,298.94,32.15
2023/11/22,386172.62,29139.21,20932.31,4905.16,740.62,835.62,254.68,34.95
2023/11/23,392655.36,24676.65,18683.38,18447.16,727.11,901.46,358.45,157.49
2023/11/24,342489.21,29179.66,19415.47,14964.14,883.63,868.69,415.42,75.28
2023/11/25,270110.63,27782.66,18201.24,9184.48,826.48,735.57,361.13,25.79
2023/11/26,209688.71,22060.22,17932.14,5035.01,899.16,737.16,357.99,28.61
2023/11/27,200109.34,22618.37,19273.71,3997.38,898.66,763.89,354.91,17.29
2023/11/28,210490.11,30856.54,23347.31,5540.78,831.43,715,293.18,97.44
2023/11/29,146760.2,22587.35,19231.01,6761.57,865.03,733.66,349.62,59.59
2023/11/30,185542.37,24596.6,20656.27,12469.61,944.87,769.91,342.56,25.06
2023/12/1,341207.89,31850.33,22153.52,12244.42,978.69,940.86,452.99,33.21
2023/12/2,142327.68,18367.37,20457.69,7450.44,840.51,733.79,408.58,81.75
2023/12/3,115879.19,17385.19,18100.79,5530.13,849.13,718.22,383.19,30.29
2023/12/4,95046,14740.49,14323.98,4694.97,789.68,765.33,346.91,24.73
2023/12/5,91340.72,14360.26,15933.67,3876.66,681.09,812.96,291.54,35.15
2023/12/6,211149.34,12863.67,14529.13,4444.92,756.7,712.16,317.91,56.33
