date,South Korea,Japan,China,United States of America,United Kingdom,Germany,France,Russia
2023/9/16,3543.68,3078.08,3449.3,2490.04,135.78,181.06,60.57,24.27
2023/9/17,2835.75,1904.02,2030.96,1838.83,146.74,127.2,68.51,19.57
2023/9/18,2546.79,1787.96,1930.02,1472.2,52.51,131.99,42,11.19
2023/9/19,2290.91,1429.34,1943.41,1488.29,80.81,76.58,39.85,8.06
2023/9/20,2315.46,1665.46,3086.83,1337.24,103.39,107.09,37.93,11.23
2023/9/21,1581.68,2151.54,3728.29,1699.91,69.5,46.05,35.32,8.35
2023/9/22,2680,3652.66,4753.61,1563.04,151.92,47.95,40.86,6.58
2023/9/23,2735.44,5149.78,1761.23,1714.2,136.35,60.26,34.41,22.03
2023/9/24,2071.13,5022.88,3976.9,1592.16,156.34,40.8,53.07,16.64
2023/9/25,2246.06,4220.18,2769.01,1562.77,131.72,33.01,81.39,13.86
2023/9/26,2232.64,3889.9,2288.39,1520.59,135.55,50.2,61.67,12.46
2023/9/27,3008.01,4065.42,1919.95,1772.85,146.79,54.12,60.27,12.6
2023/9/28,2958.53,2830.22,2159.44,1948.48,152.97,65.33,59.99,13.27
2023/9/29,1663.93,3187.59,3090.88,2494.5,252.3,91.37,61.25,16.05
2023/9/30,2916.33,4026.66,2972.9,2271.91,171.29,76.93,63.14,23.85
2023/10/1,4741.48,4431.51,3481.79,1860.76,176.61,91.6,47.25,18.2
2023/10/2,4078.8,2885.3,2647.85,1281.24,139.19,94.06,38.25,13.17
2023/10/3,3202.09,2094.23,2250.32,995.73,66.67,67.56,36.3,8.03
2023/10/4,2787.44,2039.07,2366.33,1021.95,74.84,38.44,31.61,6.59
2023/10/5,3051.31,1879.86,1721.19,1137.86,68.04,38.9,24.38,5.73
2023/10/6,3420.99,1877.54,2498.21,1209.61,66.86,66.45,40.3,6.65
2023/10/7,3169.63,2097.7,2019.84,1305.28,77.75,68.28,30.68,4.05
2023/10/8,2415.47,1708.54,1938.8,1032.32,36.72,73.29,38.01,3.75
2023/10/9,2553.12,1860.62,1536.8,834.77,36.75,36.73,20.85,4.88
2023/10/10,2497.15,2027.31,1598.32,769.78,34.09,52.96,40.87,5.71
2023/10/11,2332.47,2231.54,1535.79,845.66,42.36,57.01,32.34,4.05
2023/10/12,2458.92,2739.65,1399.13,845.98,36.88,40,33.77,5.02
2023/10/13,2445.27,4273.33,2127.07,1174.72,66.79,55.27,27.33,7.13
2023/10/14,2635.53,3341.79,2302.79,1054.46,62.25,61.32,31.69,6.35
2023/10/15,2414.88,3237.21,2006.12,1150.72,71.57,61.45,51.91,5.84
2023/10/16,2246.31,3536.34,1471.6,1481.61,66.65,100.83,49.92,13.14
2023/10/17,1903.82,2925.12,1864.76,1611.61,95.38,106.5,41.95,19.77
2023/10/18,1771.71,2325.37,1708.16,1773.13,88.79,73.43,52.05,17.51
2023/10/19,1554.81,1930,1483.76,1824.04,117.04,116.16,54.09,13.34
2023/10/20,1552.33,2524.59,2106,2027.39,117.08,125.18,100.92,20.83
2023/10/21,1431.71,2106.14,1339.95,1721.64,93.58,123.67,80.66,20.86
2023/10/22,1220.59,1717.65,1129.52,1445.3,68.07,143.18,71.55,14.13
2023/10/23,1002.93,1358.7,2781.85,1229.87,64.14,48.7,74.81,10.88
2023/10/24,984.19,1476.32,2477.94,1293.62,89.82,76.45,77.8,10.96
2023/10/25,1070.1,1729.28,1827.92,1272.31,95.95,76.37,110.18,13.71
2023/10/26,1177.63,1721.02,2179.48,1354.94,80.82,85.96,65.24,12.61
2023/10/27,2546.88,1878.71,3278.7,1681.86,95.24,105.58,59.39,13.87
2023/10/28,2675.42,1524.38,2408.42,1424.72,92.62,83.08,64.09,13.04
2023/10/29,2357.47,1335.68,2176.84,1051.81,74.95,108,50.68,6.91
2023/10/30,2391.09,984.74,1565.99,1038.11,108.17,106.35,47.75,7.12
2023/10/31,3175.23,970.2,1778.21,841.35,41.93,120.46,35.27,3.42
2023/11/1,3418.34,1838.96,1590.19,894.79,29.3,85.37,38.76,3.75
2023/11/2,2672.17,1189.23,1336.75,950.57,27.78,106.14,16.94,3.68
2023/11/3,2429.3,1442.2,2058.71,1055.5,36.65,95.35,21.8,3.24
2023/11/4,2369.38,1367.22,1677.68,1105.39,31.49,82.72,27.72,3.21
2023/11/5,3560.79,1105.12,1782.6,874.04,25.19,91.74,22.96,2.86
2023/11/6,3298.88,946.6,1271.95,680.93,33.01,97.44,19.51,3.09
2023/11/7,3263.35,1045.96,1312.54,569.82,23.15,88.88,15.79,1.82
2023/11/8,3015.02,956.47,1142.93,626.66,36.32,62.98,17.03,3.37
2023/11/9,2952.71,1372.97,2706.66,696.07,35.94,88.9,18.73,4.52
2023/11/10,4787.22,2180.19,4074.54,795.7,42.83,88.9,25.72,3.62
2023/11/11,4282.75,2295.48,3377.25,646.81,43.78,78.29,28.06,2.93
2023/11/12,3697.27,2185.44,2788.33,610.25,52.91,94.49,32.74,3.75
2023/11/13,3221.15,1543.75,2073.42,500.77,33.82,59.32,22.3,3.15
2023/11/14,3109.9,1785.4,2130.13,554.22,78.35,62.81,86.98,2.05
2023/11/15,3464.9,1914.34,2241.06,742.29,75.09,62.22,59.34,5.87
2023/11/16,3385.09,1547.41,1850.43,847.63,77.67,46.81,80.04,8.84
2023/11/17,2660.23,1039.46,2618.89,892.72,109.05,109.58,94.43,6.59
2023/11/18,2379.93,1692.33,1045.79,1009.14,118.86,147.78,59.41,6.06
2023/11/19,1805.86,1579.58,810.05,1126.83,125.84,122.48,92.09,10.41
2023/11/20,1864.67,1870.13,1217.68,1226.84,133.79,120.4,102.14,9.95
2023/11/21,1669.52,2162.3,1049.05,1349.58,135.53,98.58,45.84,9.93
2023/11/22,1536.07,2032.6,1832.42,1526.18,142.3,151.57,95.97,10.42
2023/11/23,1379.29,2198.39,1762.53,2080.75,149.52,162.56,87.85,10.27
2023/11/24,1332.89,2145.53,1464.09,1872.8,248.37,189.05,132.77,12.62
2023/11/25,1444.46,2124.71,1106.23,1679.04,231.55,136.45,137.13,12.37
2023/11/26,1114.59,1386.32,1587.84,1029.32,140.72,130.06,67.15,19.84
2023/11/27,960.62,898.2,1560.83,795.31,115.62,64.91,53.68,7.51
2023/11/28,929.18,687.26,2187.46,668.37,92.72,62.46,55.32,6.1
2023/11/29,915.45,572.06,1484.93,815.57,68.15,86.1,51.96,7.41
2023/11/30,2068.96,1063.32,1836.07,927.12,80.88,86.87,58.24,4.68
2023/12/1,3647.02,1862.9,2246.27,1226.3,78.66,86.17,83.21,4.21
2023/12/2,2236.38,1150.71,1602.74,1959.71,101.75,164.06,70.07,15.56
2023/12/3,2210.29,1015.34,2170.18,1565.73,82.32,167.58,67.99,16.15
2023/12/4,1816.28,1087.83,1489.02,1424.1,77.48,102.26,65.22,9.86
2023/12/5,1929.69,2759.68,4165.73,1380.02,82.01,89.94,60.75,11.93
2023/12/6,1721.69,1990.24,5028.13,1641.37,55.84,140.18,62.49,17.69
