date,China,Japan,South Korea,United States of America,Germany,France,United Kingdom,Russia,
2022/4/27,111671.5,15072.91,15697.78,30936.43,3377.59,2501.77,1543.51,309.98,
2022/4/28,87079.77,14371.62,15682.97,34159.81,3467.68,2148.2,1685.39,417.57,
2022/4/29,215721.62,26952.47,23793.62,60789.58,5465.87,3556.29,3546.75,849.27,
2022/4/30,151975.39,34913.24,26812.57,46126.29,5432.67,3361.84,2385.04,1000.2,
2022/5/1,174909.28,47293.74,29935.04,45310.78,4575.66,3656.6,2605.2,1074.6,
2022/5/2,111640.78,26968.7,18519,35524.58,3743.9,2852.98,2066.45,798.83,
2022/5/3,102647.62,20920.57,16071.76,33653.2,3419.12,2745.03,1922.28,679.88,
2022/5/4,102321.07,18884.35,14906.73,32180.16,3491.6,3509.1,1904.76,1076.45,
2022/5/5,69675.4,18168.6,18473.38,35517.78,3090.77,3391.42,1815.52,793.85,
2022/5/6,89644.64,35070.51,16972.77,59753.06,4724.6,4496.32,2936.86,1434.73,
2022/5/7,66523.87,26572.89,15257.51,40254.24,3769.69,3479.27,2212.58,768.08,
2022/5/8,79433.83,18141.65,12149.32,35454.58,3375.29,3248.5,1698.46,667.66,
2022/5/9,79951.61,14261.1,10780.61,30026.41,2830.58,2424.05,1380.63,857.17,
2022/5/10,84052.08,16382.7,11836.56,25428.23,2936.77,2370.96,1336.21,628.58,
2022/5/11,84789.26,13082.95,10709.53,22883.27,2634.47,2245.13,1273.53,538.88,
2022/5/12,77833.01,12812.79,9825.92,26203.15,2895.61,2247.71,1210.82,847.69,
2022/5/13,72346.8,15575.08,11974.01,38714.56,3463.8,2957.23,1418.82,1407.65,
2022/5/14,56616.63,17162.58,11267.55,28172.36,2888.91,2421.65,1145.02,894.17,
2022/5/15,62643.05,15892.46,10196.64,26252.39,2609.78,2267.21,1365.04,586.49,
2022/5/16,50168.29,13239.04,9414.35,23073.58,2751.69,2127.13,1062.8,696.13,
2022/5/17,44460.47,13329.85,9093.1,24015.3,2351.22,1819.58,1051.33,390.73,
2022/5/18,55418.61,12300.2,8054.97,33562.82,2363.53,1786.13,1080.37,669.7,
2022/5/19,52287.85,172616.05,77154.93,126311.12,8263.52,4844.58,6032.86,2098.52,
2022/5/20,65001.45,286840.87,119408.12,182742.21,16127.35,8427.9,7976.11,1962.67,
2022/5/21,44527.91,189239.81,95141.07,121865.93,11217.06,6766.16,5835.7,1928.32,
2022/5/22,34707.63,170495.6,98612.73,118516.71,12550.12,7697.1,5956.36,1654.7,
2022/5/23,31588.09,167017.89,84877.54,108305.61,10700.39,7575.56,6591.67,3050.96,
2022/5/24,25130.19,136805.77,106471.42,92730.33,10914.53,7276.71,6112.21,2318.21,
2022/5/25,26108.67,139676.22,110693.2,98050.01,11683.62,8020.78,5656.89,1953.36,
2022/5/26,24407.04,139709.11,121733.69,101734.45,10508.04,8031.02,5557.63,1374.98,
2022/5/27,24698,117062.78,80115.43,120302.33,15133.95,8584.08,8094.33,2437.42,
2022/5/28,27788.09,100537.55,60155.05,96448.19,10819.65,6108,5697.64,1710.78,
2022/5/29,24220.22,77487.12,54095.07,83567.32,9158.17,5908.82,5226.2,1507.15,
2022/5/30,23269.23,67231.14,36530.96,66941.17,7064.45,4601.53,5377.72,1567.5,
2022/5/31,19986.83,75482.94,51695.96,41610.58,8461.34,4813.2,5407.71,1556.8,
2022/6/1,35568.07,121552.33,62230.94,55111.89,7544.15,6620.17,5885.3,1252.16,
2022/6/2,193453.39,62833.41,38601.58,43097.92,6404.37,5794.39,3501.3,887.71,
2022/6/3,171065.72,55567.39,36443.79,56999.27,6033.81,5204.86,3161.09,1147.57,
2022/6/4,97742.55,42861.5,31255.38,45057.56,5945.05,4581.7,2392.43,942.4,
2022/6/5,95145.59,36959.22,28208.15,41065.92,4420.81,3909.72,1785.3,703.44,
2022/6/6,146184.45,35354.19,26902.89,35255.88,4364.99,3561.7,1675.17,1045.3,
2022/6/7,109118.34,30654.93,19601.94,30298.1,3477.46,3101.57,1623.26,797.1,
2022/6/8,86751.52,31505.12,17499.2,31490.62,3656.05,3601.11,1581.18,923.91,
2022/6/9,60071.61,32268.57,18680.88,35375.27,3185.69,3097.43,1661.1,589.36,
2022/6/10,72716.41,36887.43,21626.81,38800.64,2980.14,2695.56,1816.53,1106.93,
2022/6/11,59413.29,28067.26,18296.45,29154.85,2563.58,2118.46,1354.66,727.76,
2022/6/12,56357.64,21672.1,16432.59,25366.42,2506.9,1826.05,1000.16,564.9,
2022/6/13,42702.11,19834.93,12910.22,25136.94,2600.25,1799.64,1007.71,599.01,
2022/6/14,42264.31,21955.15,12832.26,23486.18,2007.56,1572.73,1084.03,1189.35,
2022/6/15,44993.83,23903.9,13618.56,23784.12,2014.2,1804.36,1184.98,985.3,
2022/6/16,81356.26,32510.17,13164.84,27954.72,2342.67,1948.8,1343.35,789.05,
2022/6/17,196709.97,31858.33,13892.59,39202.6,3289.52,2540.74,1426.34,1116.32,
2022/6/18,129054.38,19317.29,12680.28,33259.72,2618.17,2092.78,1210.42,1006.49,
2022/6/19,111743.38,14727.52,11555.88,26770.64,2729.73,2221.91,860.71,537.39,
2022/6/20,80635.17,11838.26,9830.31,19419.12,2537.32,1764.17,749.6,647.01,
2022/6/21,56560.57,11114.13,8874.12,18925.8,2699.72,1870.32,1043.59,439.29,
2022/6/22,39318.53,8468.58,8652.41,19076.3,2384.11,2091.21,674.21,262.83,
2022/6/23,46825.82,9413.24,6642.01,17219.83,1736.34,1498.65,693,279.34,
2022/6/24,44927.56,12009.24,8478.8,19553.72,1829.38,1101.79,698.95,190.48,
2022/6/25,43181.06,13782.64,8595.59,15814.85,1546.39,1103.38,796.17,249.91,
2022/6/26,44190.34,11303.67,7380.12,15094.55,1263.5,882.63,580.43,309.65,
2022/6/27,47785.5,9155.83,6441.32,13834.65,1380.38,777.4,572.23,605.54,
2022/6/28,43588.19,8697.1,7136.16,13507.74,1558.45,866.29,725.95,676.8,
2022/6/29,44617,11660.97,13217.47,24531.78,2269.45,1397.82,851.67,989.47,
2022/6/30,46144.57,61816.45,30783.71,59765.92,5307.91,3634.57,2359.12,1755.39,
2022/7/1,73392.58,70001.72,41544.09,70172.01,7470.95,4579.01,3042.95,2083.09,
2022/7/2,74520.85,45961.5,32842.07,48202.76,6361.83,4145.13,2693.66,1020.26,
2022/7/3,44596.93,38102.57,28629.14,45200.3,5183.89,4029.01,2366.3,1734.9,
2022/7/4,35750.21,46546.15,28138.18,57980.76,8710.1,5220.04,3485.14,2620.53,
2022/7/5,34436,33737.93,28175.66,43272.43,7903.52,5169.59,2790.18,1890.02,
2022/7/6,43770.45,24384.08,24387.96,40394.4,7664.8,4656.56,2358.34,1380.32,
2022/7/7,32337.3,25144.28,19542.15,35922.81,4996.94,3978.86,2082.07,928.68,
2022/7/8,34505.52,58138.78,25437.77,48519.48,5473.51,3582.26,3044.95,1358.47,
2022/7/9,32586.85,44706.45,23247.69,36241.34,4991.76,3353.45,1773.7,757.28,
2022/7/10,30186.52,35633.36,17470.41,27112.67,3466.39,1997.88,1536.38,629.41,
2022/7/11,26729.64,31765.05,14320.63,25945.92,2450.05,1725.4,1456.03,429.13,
2022/7/12,23982.25,25284.47,13610.4,20971.65,2452.09,1537.08,1269.38,348.99,
2022/7/13,71051.05,24868.87,14966.53,19798.01,2022.53,1498.07,1207.51,496.48,
2022/7/14,397045.66,29757.98,15822.86,21691.58,2290.28,1689.16,1345.47,877.41,
2022/7/15,221159.66,70182.76,27240.44,59773.83,5216.09,3259.92,2869.73,1768.85,
2022/7/16,143451.37,62828.05,23240.18,51364.23,4907.79,3178.77,2204.91,1510.6,
2022/7/17,129930.63,42709.87,19140.24,42472.54,3641.66,3130.59,2727.49,1174.97,
2022/7/18,143833.69,37072.06,15942.9,34739.53,3949.2,2815.47,2246.34,684.94,
2022/7/19,96868.89,28046.61,16591,33952.53,3645.36,2889.93,1919.24,487.84,
2022/7/20,85324.87,27450.7,13266.27,29901.38,3645.39,3245.2,1600.24,1136.97,
2022/7/21,58748.25,26761.9,13705.76,32664.56,3416.61,3237,1556.98,637.03,
2022/7/22,101305.36,18755.31,11155.14,28787.7,2556.62,2322.3,1454.06,473.91,
2022/7/23,83050.37,18490.53,11716.6,23407.59,2190.06,2032.51,1397.27,654.07,
2022/7/24,66583.06,18150.95,11799.61,21313.56,1960.23,1772.83,1543.36,442.04,
2022/7/25,52466.75,19342,16071.58,21120.41,1951.96,1742.42,1450.52,469.75,
2022/7/26,42563.85,21225.69,15943.25,22202.15,2292.47,1826.73,1275.44,604.71,
2022/7/27,34707.62,23746.14,15742.92,21710.15,2434.1,1674.34,1388.66,683.67,
2022/7/28,32251.58,26029.68,16892.11,27176.23,3285.58,1925.54,1912.43,698.15,
2022/7/29,82316.31,35359.83,20678.45,42791.44,3966.72,2190.62,2639.12,518.47,
2022/7/30,89652.31,25570.17,17639.41,30837.11,3757.16,2291.18,1977.47,678.95,
2022/7/31,71439.6,32074.78,22135.33,23620.66,2786.13,1972.87,1495.73,533.56,
2022/8/1,57405.15,28728.24,21388.76,22137.99,3499.6,2304.3,1268.23,606.57,
2022/8/2,53806.27,15311.73,14433.56,18274.74,2418.47,1795.1,1148.71,451.96,
2022/8/3,50567.21,12421.96,11522.81,17764.61,2228.3,1609.63,964.18,621.98,
2022/8/4,43077.24,11432.43,9968.81,18920.4,1772.36,1155.15,1131.16,422.41,
2022/8/5,83172.03,13063.07,11879.72,20654.15,1770.42,1399.08,1320.28,573.22,
2022/8/6,71078.81,11118.69,10852.24,16608.21,1718.21,1142.62,1063.16,587.45,
2022/8/7,69185.54,10613.11,10702.61,15264.23,1665.38,1182.34,1144.23,496.32,
2022/8/8,53814.61,7632.79,9852.7,15672.87,1552.3,1061.13,935.48,503.24,
2022/8/9,45970.13,7193.39,10003.27,13437.07,1638.47,1009.05,956.09,478.08,
2022/8/10,47812,7767.21,10222.77,19166.89,1636.24,1137.63,1010.08,480.59,
2022/8/11,43847.7,58902,31384.79,65725.04,3741.68,2057.72,3011.08,1207.86,
2022/8/12,58390.79,72893.65,24893.51,46956.16,4150.49,2201.54,2936.38,1362.72,
2022/8/13,44577.51,39184.25,17392.84,31552.86,3251.05,1623.31,2005.39,656.16,
2022/8/14,40100.19,29476.37,16488.36,27507.38,2705.99,1738.26,1887.36,563.96,
2022/8/15,39839.77,43785.55,17688.52,36022.54,3640.88,2576.99,2878.18,1633.85,
2022/8/16,36181.38,68057.14,44364.74,47076.64,6089.33,4328.32,4099.62,1234.36,
2022/8/17,245910.35,40375.57,36549.09,45265.27,3971.06,3438.58,2920.98,1025.52,
2022/8/18,1516555.26,37612.1,26811.36,36874.3,3417.08,3255.87,2847.42,934.28,
2022/8/19,1036333.27,59331.23,32556.88,59945.56,4945.26,4175.74,3582.89,877.5,
2022/8/20,626546.16,43149.23,28903.43,41786.33,4201.33,3664.93,2370.16,644.88,
2022/8/21,467983.08,34869.69,23929.99,39874.96,3259.12,2784.78,1686.5,624.86,
2022/8/22,497298.47,29103.76,19434.53,29054.05,2085.38,1927.16,1611.13,825.74,
2022/8/23,299151.96,19031.17,16389.53,24544.29,2068.3,1901.72,1289.88,502.71,
2022/8/24,181864.38,19177.87,17616.83,22217.82,1831.39,1629.34,1186.89,362.07,
2022/8/25,125853.38,19048.54,18071.33,21797.5,1980.96,1769.84,1528.83,398.25,
2022/8/26,145652.13,22220.63,20615.85,33797.11,2166.9,1442.26,2129.17,495.51,
2022/8/27,138276.84,20391.97,18249.73,26742.98,1659.95,1331.15,1444.71,500.41,
2022/8/28,116075.44,18033.73,18083.35,23228.06,1612.3,1483.68,1640.98,419.76,
2022/8/29,108470.39,15233.38,15048.29,20045.29,1721.33,1106.12,1240.6,474.92,
2022/8/30,104275.59,15022.47,15003.3,20458.32,1883.32,1181.89,1410.85,307.26,
2022/8/31,117906.25,27595.52,24027.73,23053.04,2224.23,1405.5,1597.47,369.94,
2022/9/1,103782.21,37786.85,30756.03,27612.89,2429.68,1614.13,1660.86,456.3,
2022/9/2,120537.08,42140.8,29179.56,35493.43,2876.35,1983.96,2135.37,676.97,
2022/9/3,105553.03,32987.1,23743.87,27978.3,2772.59,1629.44,1761.55,368.9,
2022/9/4,105811.74,25360.35,21907.23,23071.09,2445.07,1779.89,1373.52,374.35,
2022/9/5,104241.67,19935.13,17478.81,21150.77,1895.92,1447.83,961.56,421.07,
2022/9/6,109472.41,21239.9,17984.65,17865.33,1933.49,1337.93,964.92,261.34,
2022/9/7,109090.5,15654.67,18807.88,18157.63,1945.79,1378.72,1016.43,334.67,
2022/9/8,92483.19,16410.31,24767.15,22320.94,2173.92,1384.92,1070.74,630.69,
2022/9/9,88759.11,28201.67,27848.68,29203.03,2514.67,1780.76,2269.98,949.16,
2022/9/10,52705.81,20578.73,22689.67,22822.92,2362.94,1667.38,1478.85,359.38,
2022/9/11,42325.79,17463.23,22875.03,19321.28,1995.5,1525.86,1226.24,486.36,
2022/9/12,34478.72,11842.39,16874.22,14390.83,1637.4,974.94,1014.21,759.19,
2022/9/13,28507.86,10186.98,15818.35,13204.51,1648.96,855.82,767.62,425.27,
2022/9/14,25630.37,66002.42,22354.6,31924.31,2855.93,1656.14,1205.06,234.81,
2022/9/15,28456.95,334771.37,187300.75,201390.28,13574.72,8068.13,8570.72,6870.98,
2022/9/16,27202.46,318372.38,184298.38,197330.97,16085.78,10146.18,11542.53,4581.72,
2022/9/17,26050.71,199288.16,157639.93,123868.39,13836.05,7617.53,7153.01,3988.31,
2022/9/18,27344.45,191700.2,166134.6,118231.99,10850.51,8272.26,6436.47,2413.37,
2022/9/19,23893.95,180641.61,148595.98,96454.46,10297.78,7687.09,6521.69,4359.69,
2022/9/20,22319.56,137930.91,162093.71,91486.37,11525.53,8082.07,5220.31,2102.12,
2022/9/21,25211.44,87935.42,65510.24,59336.78,7753.52,5616.49,4528.97,1644.21,
2022/9/22,34534.11,82351.27,62824.72,60498.92,7402.99,4454.64,3855.06,1115.3,
2022/9/23,192536.2,80534.12,67836.18,88354.5,7303.5,4994.51,5461.59,1133.07,
2022/9/24,165573.82,92605.86,61651.53,69389.64,6487.07,4172.62,4172.37,1372.66,
2022/9/25,131330.65,88260.53,43731,56343.22,4604.47,3672.84,3524.86,1115.77,
2022/9/26,132148.98,69102.82,40258.87,47350.47,4254.61,3082.08,2820.56,1128.3,
2022/9/27,113900.42,49415.69,35777.23,44479.48,3809.32,2540.13,2493.07,1229.67,
2022/9/28,259116.32,45327.17,28897.4,37202.97,3956.33,2703.87,2319.97,764.41,
2022/9/29,578071.4,32814,27966.44,39274.18,4891.24,2982.69,2141.29,487.02,
2022/9/30,562051.16,70420.7,39491.17,50500.05,6009.89,2822.26,3681.28,964.17,
2022/10/1,355970.16,127672.62,46732.72,45614.12,5871.77,3427.23,3376.3,839.18,
2022/10/2,272146.84,58949.06,33665.34,38564.13,5070.52,2904.14,2604.31,875.37,
2022/10/3,272472.83,50311.82,38375.09,30963.19,3708.41,2847.1,1859.68,914.36,
2022/10/4,198610.81,61999.86,40148.41,32213.95,3822.51,3170.99,2064.79,903.83,
2022/10/5,242686.18,71373.05,37532.33,38919.66,3884.36,3987.61,2197.68,808.28,
2022/10/6,183634.56,64333.4,30610.85,44959.56,3844.16,3657.55,2312.42,1012.54,
2022/10/7,179099.81,57297.06,28892.43,49387.49,4505.22,3992.57,3359.98,1110.92,
2022/10/8,142267.92,33547.29,22740.43,27122.51,3300.17,2927.06,1660.77,292.49,
2022/10/9,125325.41,20792.88,18516.57,20516.46,2664.62,2140.83,1095.69,225.41,
2022/10/10,112602.17,19193.3,15844.27,16477.2,2015.94,1403.56,879.29,278.02,
2022/10/11,99269.61,14672.54,13044.54,14092.32,1799.34,1020.08,875.74,354.68,
2022/10/12,90767.39,9319.37,8443.7,12334.24,1313.58,601.96,632.14,186.93,
2022/10/13,116812.02,8162.07,8153.22,11552.45,985.04,495.54,567.22,217.53,
2022/10/14,154168.18,9620.86,7806.5,13556.77,1170.15,634.98,734.32,162.09,
2022/10/15,116011.54,8091.14,7590.88,10449.6,1018.3,560.85,485.24,96.09,
2022/10/16,80881.17,6708.88,7996.74,9277.89,799.2,521.97,407.56,159.86,
2022/10/17,52104.12,5428.88,7261.95,8382.87,716.71,432.27,339.03,171.74,
2022/10/18,46020.31,5081.2,6353.2,7451.62,753.99,434.38,394.02,97.25,
2022/10/19,44436.02,4574.99,5660.13,7435.52,652.17,497.85,377.87,102.98,
2022/10/20,40304.61,5448.49,5896.56,7781.05,669.79,520.53,544.19,187.64,
2022/10/21,40922.74,6842.72,6801.6,11692.09,664.26,481.4,643.02,250.54,
2022/10/22,38816.3,7465.54,6858.14,10918.71,753.32,487.53,602.84,472.77,
2022/10/23,39089.47,6997.42,7411.43,9323.85,843.38,523.66,563.3,289.26,
2022/10/24,35955.82,6893.47,7000.93,8530.25,710.05,438.92,469.67,221.7,
2022/10/25,35035.59,7822.04,7731.89,8041.69,757.54,473.58,489.24,366.71,
2022/10/26,39132.82,25848.25,26604.94,31721.06,1663.54,694.18,722.37,339.26,
2022/10/27,36620.14,76982.5,39542.57,94830.98,4389.45,1763.92,4011.62,1674.51,
2022/10/28,48844.96,135018.47,65979.32,94314.57,8893.31,4207.1,5513.87,1264.42,
2022/10/29,39314.12,102312.84,66976.3,72449.16,7911.03,4305.61,3587.88,1208.51,
2022/10/30,35905.35,90262.07,73842.84,77423.42,8643.42,5140.77,4231.57,1148.81,
2022/10/31,30107.36,150739.13,97928.27,68906.83,9951.83,5160.72,4877.29,1991.67,
2022/11/1,27877.03,178676.04,111463.74,64720.77,11231.59,6426.87,4290.93,1444.73,
2022/11/2,25243.96,102189.65,98183.86,55926.64,9434.61,5123.04,3378.62,601.4,
2022/11/3,21408.5,42200.23,59823.41,39171.48,6331.24,3519.02,2337.87,442.36,
2022/11/4,22442.28,41402.48,55143.59,50092.04,5710.46,3886.84,2805.3,410.67,
2022/11/5,20162.56,37391.71,56033.63,44722.71,5699.38,3905.63,1998.33,479.19,
2022/11/6,20260.24,34598.03,40900.41,39692.07,4594.09,3523.29,2600,475.92,
2022/11/7,20542.82,22632.48,37886.78,28874.26,2690.8,2170.18,1951.7,385.18,
2022/11/8,22938.3,21746.1,31433.36,28939.55,3080.92,2375.97,1626.77,462.94,
2022/11/9,44238.01,26680.43,34031.94,34148.14,2975.73,2247.53,1528.09,808.2,
2022/11/10,203178.31,46973.2,38427.45,46191.44,3925.19,2589.41,1999.37,761.5,
2022/11/11,132493.78,82288.83,43463.75,69969.21,7016.08,4015.76,3938.54,1235.78,
2022/11/12,85271.4,70376.41,36550.09,52896.19,6869.04,3261.99,3702.89,750.09,
2022/11/13,81452.63,56085.9,29334.32,42850.2,5489.57,2984.89,2778.34,715.02,
2022/11/14,122353.98,43260.34,23755.09,28479.25,4959.21,2036.26,1950.47,712.92,
2022/11/15,86507.65,31090.95,22205.06,28895.2,3690.84,2134.77,1899.25,751.24,
2022/11/16,59575.23,30539.53,16964.48,29652.09,3573.03,2230.95,1741.46,691.26,
2022/11/17,52057.75,25496.48,17168.84,28172.78,2636.82,1769.83,1549.02,486.64,
2022/11/18,125479.22,31233.37,12062.5,40620.71,3434.91,2043.79,2949.38,702.25,
2022/11/19,99822.38,26160.57,13295.38,31156.51,3267.8,2138.07,2130.43,755.63,
2022/11/20,84328.51,22504.12,12124.11,22321.27,2242.19,1824.98,1373.1,317.97,
2022/11/21,62306.6,17824.71,9981.33,20848.68,1459.37,1136.83,1273.73,513.71,
2022/11/22,53941.99,15503.94,9966.21,19911.56,1621.41,1191.11,964.47,461.39,
2022/11/23,49816.08,16755.48,9849.22,21481.68,1635.98,1097.39,1179.92,379.98,
2022/11/24,63699.66,17317.52,11567.75,25089.42,2010.38,1343.68,1616.03,418.15,
2022/11/25,135186.24,32226.11,16813.44,51067.91,4228.16,3506.12,4085.17,769.92,
2022/11/26,173007.79,29102.25,15694.49,31865.56,3413.37,2349.64,2538.83,730.77,
2022/11/27,91269.23,24154.76,13387.62,26048.3,2672.28,1988.29,1934.67,534.04,
2022/11/28,80319.76,20833.53,11896.43,20576.41,2763.08,1916.69,1632.35,356.05,
2022/11/29,72450.74,19152.53,10157.06,22066.84,2803.9,1638.83,1534.27,321.31,
2022/11/30,84111.93,31800.63,15262.86,23241.03,3408.67,1899.07,1829.36,472.75,
2022/12/1,74368.37,35294.93,18457.3,25628.64,3456.77,2388.94,1408.67,549.37,
2022/12/2,89722.07,20029.2,13483.08,25712.53,3061.46,2241.99,1628.73,422.75,
2022/12/3,66436.9,19629.2,12019.58,19939.21,2619.78,1820.55,1068.41,316.22,
2022/12/4,58456.23,14529.41,11419.4,15402.65,2460.07,1464.86,1282.75,201.1,
2022/12/5,40690.98,13207.64,9596.47,14487.27,2068.19,1345.91,1175.83,175.95,
2022/12/6,32337.69,12581.97,7364.37,12837.77,1901.5,1410.68,920.94,140.43,
2022/12/7,35318.35,25760.74,12049,17433.32,2303.95,1588.73,874.04,74.1,
2022/12/8,35113.07,51731.53,23673.51,55277.3,4484.98,2456.65,1809.05,810.58,
2022/12/9,27688.61,69516.75,25656.6,49706,4972.78,3237.64,2159.44,1187.87,
2022/12/10,29842.32,57729.13,29331.94,36761.51,4101.13,2715.36,1753.27,575.93,
2022/12/11,27493.56,50418.85,27279.95,31788.11,3893.21,2742.19,1853.22,509.88,
2022/12/12,27581.78,58515.73,29245.02,42021.55,5384.35,3016.71,2367.44,1572.55,
2022/12/13,26859.53,47299.07,27666.85,35078.79,4195.91,3570.6,2238.79,1016.87,
2022/12/14,119118.57,29045.23,21069.4,26670.68,3643.84,2399.01,1856.18,487.46,
2022/12/15,537613.9,29220.27,25878.99,27936.18,3490.84,2586.6,1873.96,587.87,
2022/12/16,387518.1,25434.67,27621.19,33726.47,3878.81,2792.62,2275.76,435.04,
2022/12/17,169085.25,21680.9,21740.61,28412.21,3067.76,2300.71,2155.91,437.15,
2022/12/18,138275.54,17143.72,18906.56,18382.05,2121.99,1859.3,1497.05,334.66,
2022/12/19,152768.7,13281.97,14568.06,15249.33,1601.41,1288,1128.08,237.58,
2022/12/20,107151.17,12881.21,17711.97,13181.58,1461.33,1144.85,1149.87,140.17,
2022/12/21,79074.34,14696.14,17390.78,14593.77,1428.42,1261.65,1208.7,117.9,
2022/12/22,66357.79,17817.16,18235.58,18294.16,1669.71,1243.58,1419.62,155.13,
2022/12/23,99289.93,41471.38,24877.05,53961.28,3969.01,2446.46,3265.58,1648.28,
2022/12/24,81868.67,57323.48,24135.69,46901,3550.48,2358.35,3003.11,1172.84,
2022/12/25,74863.7,45385.33,20111.05,54476.37,4078.5,2676.96,4340.41,752.03,
2022/12/26,58616.18,43068.46,17578.74,47051.18,3976.09,2540.77,3846.89,1541.91,
2022/12/27,47073.38,31136.26,16375.3,32946.26,4328.6,2097.34,2387.09,878.18,
2022/12/28,44126.44,33740.63,17756.93,37095.22,4994.89,2528.13,2089.34,867.58,
2022/12/29,50580.04,32625.5,19510.03,36915.4,5107.17,2502.37,2267.87,646.96,
2022/12/30,47137.5,44963.61,19633.47,43437.22,5585.24,2971.52,3907.44,1668.58,
2022/12/31,45881.97,50910.09,27918.5,37178.67,4812.58,2538.86,2080.35,1232.65,
2023/1/1,50182.72,50490.3,25943.28,33780.06,4813.17,3210.67,2500.35,1332.21,
2023/1/2,45264.32,37176.22,18788.15,30884.83,4534.25,2986.84,2030.97,730.52,
2023/1/3,45444.9,24464.53,14829.54,23279.31,3796.49,2239.77,1553.83,674.1,
2023/1/4,41733.03,23399.95,12385.4,21297.76,3814.91,2072.92,1744.64,707.32,
2023/1/5,47107.49,18145.28,11959.4,22417.78,3740.25,2147.32,1597.71,606.36,
2023/1/6,44041.63,23431.26,12231.37,22664.19,3426.25,2310.87,1436.24,606.72,
2023/1/7,31763.44,21294.27,12467.42,17146.31,2773.29,2050.12,1175.1,597.42,
2023/1/8,24958.21,15363.39,10718.4,16388.44,2192.34,1604.02,1243.02,373.09,
2023/1/9,26247.92,17431.57,11784.96,13282.92,2214.13,1166.11,1025.72,345,
2023/1/10,27081.36,12905.99,13465.81,11968.3,2155.3,1185.78,753.68,219.4,
2023/1/11,25819.3,103533.16,51211.43,37708.51,3364.21,2448.51,1287.31,224.87,
2023/1/12,18849.56,202728.25,63370.75,107894.21,9876.62,5847.13,5656.98,1099.72,
2023/1/13,22757.13,250453,62156.05,93763.45,13610.86,7338.43,6425.1,1392.37,
2023/1/14,21895.48,269923.88,59952.77,68243.54,9942.69,6039.74,4738.07,718.66,
2023/1/15,21422.07,225646.79,60555.36,67001.26,10082.89,6723.55,4025.52,750.43,
2023/1/16,24672.52,214002.41,56914.56,65855.29,10766.59,7093.02,5270.4,1614.34,
2023/1/17,26736.05,177999.67,52784.12,50562.61,9924.35,6166.36,3765.67,585.22,
2023/1/18,142212.6,65199.28,35429.9,33564.5,4830.74,4375.6,2517.11,322.93,
2023/1/19,971793.8,58477.21,29367.88,34989.43,5583.25,3296.57,2211.93,419.26,
2023/1/20,674357.63,59479.24,35516.5,38093.24,5599.39,3439.13,2192,679.79,
2023/1/21,485348.7,44817.66,32528.82,31215.74,4337.66,2744.41,1880.71,395.11,
2023/1/22,535826.84,33341.79,31597.89,23589.36,3151.33,2166.21,1363.86,201.83,
2023/1/23,352956.27,24651.55,29766.95,18652.93,2212.52,1494.86,1345.31,90.07,
2023/1/24,310408.63,23323.78,29408.49,17787.38,2067.23,1246.33,1711.79,322.84,
2023/1/25,447171.12,23710.81,21853.64,17988.63,2056.62,1145.71,1607.43,373.6,
2023/1/26,349097.7,26861.78,22931.03,20546.36,1892.67,1181.91,1300.84,183.28,
2023/1/27,279499.32,23600.85,20233.38,20069.11,2095.05,1455.76,1764.68,323.58,
2023/1/28,233660.12,26832.67,19388.58,18926.05,2341.96,1811.86,1438.76,322.46,
2023/1/29,176153.74,24213.74,18247.73,18679.45,2118.21,1776.97,1632.02,287.69,
2023/1/30,135342.77,25577.31,15652.94,15951.66,2308.38,1609.66,1279.54,353.57,
2023/1/31,124460.62,39103.86,21636.41,18150.12,2441.94,1741.83,1448.8,370.02,
2023/2/1,100621.75,76031.08,27312.64,22844.42,3145.8,2578.52,1677.8,421.33,
2023/2/2,97080.88,46149.94,22147.03,22800.03,3221.63,2313.24,1215.44,581.94,
2023/2/3,155544.37,42318.14,19263.95,26209.6,3099.62,2573.39,1567.95,399.56,
2023/2/4,134325.4,29726.4,16772.75,18096.8,3013.57,2120.57,1525.12,287.47,
2023/2/5,119138.87,23615.03,14252.24,13462.86,2036.94,1908.77,1203.49,209,
2023/2/6,107143.35,16525.87,11362.1,10518.17,1805.02,1630.52,836.79,231.09,
2023/2/7,81286.24,12095.28,8738.23,9922.34,1417.69,1269.09,993.32,132.04,
2023/2/8,74689.41,8503.3,6040.51,8964.56,1155.43,1014.13,835.11,151.79,
2023/2/9,55867.48,7863.12,5929.8,8868.57,925.42,883.79,688.03,89.64,
2023/2/10,53507.4,11107.76,7474.48,10560.94,1180.42,954.97,876.97,318.33,
2023/2/11,50994.89,11041.95,7901.06,9041.87,1173.92,770.25,736,206.02,
2023/2/12,57552.31,10253.74,6665.14,8600.04,1346.72,794.04,715.76,91.54,
2023/2/13,49606.43,9802.32,6133.09,8982.32,1470.33,907.12,760.84,398.18,
2023/2/14,52869.11,11040.89,7207.56,9206.95,1178.02,760.79,1110.2,276.57,
2023/2/15,76253.52,181632.83,54347.91,61746.66,7762.9,5005.94,3079.62,169.17,
2023/2/16,88793.44,419701.1,96866.21,180402.69,16549.81,10155.2,11173.52,3648.71,
2023/2/17,98834.88,543272.04,103057.13,194888.65,21071.9,11654.43,11403.84,3400.11,
2023/2/18,62127.97,502057.49,92832.8,156379.8,20750.59,10766.22,10182.89,1491.74,
